name,value,year,lastValue,rank
Honda,18823.7999999999,2008.2,18951.4000000001,17
Toyota,18823,2000,18823,12
Citi,18817.2,2001.2,18911.1000000001,10
American Express,18809.2,2015.2,18865.6,26
Citi,18809,2000,18809,13
Honda,18808.2999999997,2013.1,18490,20
Toyota,18798.5,2000.1,18823,13
Honda,18785.7000000001,2011.3,19000.7999999999,18
Cisco,18785.5999999999,2006.8,18628.9000000001,16
Honda,18783.5,2010.3,18691,18
American Express,18775.4,2005.2,18667.1999999999,12
Toyota,18774,2000.2,18798.5,13
SAP,18768,2015,18625.2000000001,26
American Express,18764.3999999998,2013.6,18578,22
Gillette,18760.9999999998,2005.6,18556.5,13
HP,18759.6999999999,2000.7,19018.6000000002,11
Nike,18758.9999999997,2013.6,18480,23
Honda,18754.7,2007.7,18646.5999999999,18
American Express,18752.8,2015.3,18809.2,26
Toyota,18752,2001.2,18664.9999999999,11
H&M,18751.0000000001,2013.2,18459.4999999997,21
Pepsi,18750.9000000001,2013.7,18628.1999999999,24
Toyota,18749.5,2000.3,18774,13
Ford,18734.5,2002.5,19068.1999999997,10
American Express,18733.4000000001,2017.7,18598.1999999999,23
Toyota,18725,2000.4,18749.5,13
Gillette,18724.9999999999,2016.7,18900.0000000002,24
Citi,18723.3,2001.3,18817.2,11
Oracle,18721.1999999998,2011.3,18234.8000000002,19
Citi,18710.9999999999,2003.1,18571,11
Samsung,18701.7999999998,2009.6,18504.5,17
Toyota,18700.5,2000.5,18725,12
American Express,18696.4,2015.4,18752.8,25
Honda,18696.2000000001,2008.3,18823.7999999999,17
Louis Vuitton,18692.0000000002,2006.4,18420.4999999999,15
Honda,18691,2010.2,18598.4999999999,18
Toyota,18676,2000.6,18700.5,12
American Express,18667.1999999999,2005.1,18559,12
Toyota,18664.9999999999,2001.1,18578,11
H&M,18657,2017.5,19023.1999999997,23
Toyota,18651.5,2000.7,18676,12
Honda,18646.5999999999,2007.6,18538.5,18
American Express,18640,2015.5,18696.4,25
Cisco,18638,2000.5,18923.7999999997,13
Citi,18629.3999999999,2001.4,18723.3,11
Cisco,18628.9000000001,2006.7,18472.1999999999,16
Pepsi,18628.1999999999,2013.6,18505.5,24
Toyota,18627,2000.8,18651.5,11
HP,18626.3999999997,2002.6,18318,10
SAP,18625.2000000001,2014.9,18482.3999999999,26
Amazon,18625,2012,18038.3000000005,19
BMW,18620.5999999998,2005.6,18371.5,14
Google,18612.2999999993,2007.1,17837,17
Toyota,18602.5,2000.9,18627,11
Honda,18598.4999999999,2010.1,18506,18
American Express,18598.1999999999,2017.6,18463,23
American Express,18583.6,2015.6,18640,25
American Express,18578,2013.5,18391.6000000002,22
Toyota,18578,2001,18602.5,11
Zara,18573,2017,18392.3000000002,24
Citi,18571,2003,18520.5,11
Honda,18570.5999999998,2011.4,18785.7000000001,19
Honda,18568.5999999999,2008.4,18696.2000000001,17
American Express,18559,2005,18471.4000000001,12
Gillette,18556.5,2005.5,18352.0000000002,13
Gillette,18550.0000000001,2016.8,18724.9999999999,24
Honda,18538.5,2007.5,18430.4000000001,18
Citi,18535.5,2001.5,18629.3999999999,11
American Express,18527.2,2015.7,18583.6,25
Citi,18520.5,2002.9,18470,11
Honda,18506,2010,18435.7000000001,18
Pepsi,18505.5,2013.5,18382.8000000001,23
Samsung,18504.5,2009.5,18307.2000000002,16
HP,18500.8000000001,2000.8,18759.6999999999,12
Honda,18490,2013,18369.0000000001,20
Zara,18486.9000000001,2017.1,18573,24
SAP,18482.3999999999,2014.8,18339.6000000001,26
Nike,18480,2013.5,18201.0000000003,24
Cisco,18472.1999999999,2006.6,18315.5,16
IKEA,18472,2017,18408.2000000001,25
American Express,18471.4000000001,2004.9,18383.8,12
American Express,18470.8,2015.8,18527.2,25
Citi,18470,2002.8,18419.5,11
American Express,18463,2017.5,18327.8000000001,24
H&M,18459.4999999997,2013.1,18168,21
American Express,18455.5,2008.5,19152.3999999994,16
Citi,18441.6000000001,2001.6,18535.5,11
Honda,18441,2008.5,18568.5999999999,17
Honda,18435.7000000001,2009.9,18365.4,18
Honda,18430.4000000001,2007.4,18322.3,18
Louis Vuitton,18420.4999999999,2006.3,18149.0000000001,15
Citi,18419.5,2002.7,18369,11
American Express,18414.4,2015.9,18470.8,25
IKEA,18408.2000000001,2016.9,18344.4,24
Ford,18400.8000000003,2002.6,18734.5,11
Zara,18400.8,2017.2,18486.9000000001,24
Zara,18392.3000000002,2016.9,18211.5999999999,25
American Express,18391.6000000002,2013.4,18205.1999999999,22
American Express,18383.8,2004.8,18296.2,12
Pepsi,18382.8000000001,2013.4,18260.0999999999,23
Gillette,18374.9999999998,2016.9,18550.0000000001,26
BMW,18371.5,2005.5,18122.4000000002,14
IKEA,18370.6000000001,2017.1,18472,25
Honda,18369.0000000001,2012.9,18247.9999999999,20
Citi,18369,2002.6,18318.5,12
Honda,18365.4,2009.8,18295.1,18
American Express,18358,2016,18414.4,25
Honda,18355.5,2011.5,18570.5999999998,19
Cisco,18352.2000000003,2000.6,18638,13
Gillette,18352.0000000002,2005.4,18147.4999999999,13
Citi,18347.7,2001.7,18441.6000000001,11
IKEA,18344.4,2016.8,18280.6,25
SAP,18339.6000000001,2014.7,18196.7999999999,26
American Express,18327.8000000001,2017.4,18192.5999999999,24
Honda,18322.3,2007.3,18214.2,18
Citi,18318.5,2002.5,18268,11
HP,18318,2002.5,18009.6000000003,12
Cisco,18315.5,2006.5,18158.8000000001,16
Zara,18314.7,2017.3,18400.8,24
Honda,18313.4000000001,2008.6,18441,16
Samsung,18307.2000000002,2009.4,18109.8999999999,16
American Express,18300.9000000001,2016.1,18358,25
American Express,18296.2,2004.7,18208.5999999999,12
Honda,18295.1,2009.7,18224.7999999999,18
H&M,18290.8000000003,2017.6,18657,24
Apple,18288,2009.5,17717.0000000005,17
IKEA,18280.6,2016.7,18216.7999999999,25
IKEA,18269.2,2017.2,18370.6000000001,25
Citi,18268,2002.4,18217.5,11
Pepsi,18260.0999999999,2013.3,18137.4000000001,22
Citi,18253.8,2001.8,18347.7,11
Honda,18247.9999999999,2012.8,18127.0000000001,20
American Express,18243.8,2016.2,18300.9000000001,25
HP,18241.8999999998,2000.9,18500.8000000001,12
Oracle,18234.8000000002,2011.2,17748.3999999996,19
Zara,18228.5999999999,2017.4,18314.7,25
Honda,18224.7999999999,2009.6,18154.5,18
Citi,18217.5,2002.3,18167,11
IKEA,18216.7999999999,2016.6,18153,25
Honda,18214.2,2007.2,18106.0999999999,18
Zara,18211.5999999999,2016.8,18030.9000000001,26
American Express,18208.5999999999,2004.6,18121,12
American Express,18205.1999999999,2013.3,18018.8000000001,23
Nike,18201.0000000003,2013.4,17921.9999999999,24
Gillette,18200,2017,18374.9999999998,26
SAP,18196.7999999999,2014.6,18054,26
American Express,18192.5999999999,2017.3,18057.4000000001,25
Citi,18189.9999999995,2008.2,19182.0000000009,18
Facebook,18189,2014.5,17421.0000000007,25
American Express,18186.7,2016.3,18243.8,25
Honda,18185.7999999999,2008.7,18313.4000000001,16
H&M,18168,2013,18008.3000000001,21
IKEA,18167.8,2017.3,18269.2,26
Citi,18167,2002.2,18116.5,11
Citi,18159.8999999999,2001.9,18253.8,11
Cisco,18158.8000000001,2006.4,18002.0999999999,16
Honda,18154.5,2009.5,18084.2000000001,18
IKEA,18153,2016.5,18089.2000000001,25
Louis Vuitton,18149.0000000001,2006.2,17877.4999999998,15
Gillette,18147.4999999999,2005.3,17943.0000000001,13
Zara,18142.5,2017.5,18228.5999999999,25
Honda,18140.4000000002,2011.6,18355.5,19
Pepsi,18137.4000000001,2013.2,18014.6999999999,22
American Express,18129.5999999999,2016.4,18186.7,25
Honda,18127.0000000001,2012.7,18005.9999999999,20
BMW,18122.4000000002,2005.4,17873.2999999999,14
American Express,18121,2004.5,18033.4000000001,12
Citi,18116.5,2002.1,18066,11
Samsung,18109.8999999999,2009.3,17912.6000000001,16
Honda,18106.0999999999,2007.1,17998,18
IKEA,18089.2000000001,2016.4,18025.4,26
Honda,18084.2000000001,2009.4,18013.9,17
American Express,18072.5,2016.5,18129.5999999999,26
Ford,18067.0999999998,2002.7,18400.8000000003,12
Gillette,18066.4000000001,2017.1,18200,26
IKEA,18066.3999999999,2017.4,18167.8,26
Cisco,18066.3999999999,2000.7,18352.2000000003,13
Citi,18066,2002,18159.8999999999,11
Honda,18058.2000000001,2008.8,18185.7999999999,16
American Express,18057.4000000001,2017.2,17922.1999999999,26
Zara,18056.4000000001,2017.6,18142.5,25
SAP,18054,2014.5,17911.2000000001,26
Amazon,18038.3000000005,2011.9,17451.5999999997,19
American Express,18033.4000000001,2004.4,17945.8,12
Zara,18030.9000000001,2016.7,17850.1999999998,26
IKEA,18025.4,2016.3,17961.6,26
American Express,18018.8000000001,2013.2,17832.3999999998,23
American Express,18015.4000000001,2016.6,18072.5,26
Pepsi,18014.6999999999,2013.1,17892,22
Honda,18013.9,2009.3,17943.6,17
HP,18009.6000000003,2002.4,17701.1999999999,12
H&M,18008.3000000001,2012.9,17848.5999999999,21
Honda,18005.9999999999,2012.6,17885,20
Cisco,18002.0999999999,2006.3,17845.4000000001,16
Honda,17998,2007,17903.1000000001,17
HP,17987.9999999988,2015.4,19255.0000000006,26
HP,17983,2001,18241.8999999998,12
Zara,17970.3,2017.7,18056.4000000001,24
IKEA,17965,2017.5,18066.3999999999,26
IKEA,17961.6,2016.2,17897.7999999999,26
American Express,17958.3,2016.7,18015.4000000001,27
American Express,17945.8,2004.3,17858.2,12
Honda,17943.6,2009.2,17873.2999999999,16
Gillette,17943.0000000001,2005.2,17738.4999999998,13
Gillette,17932.7999999999,2017.2,18066.4000000001,27
Honda,17930.5999999999,2008.9,18058.2000000001,16
Honda,17925.2999999999,2011.7,18140.4000000002,19
H&M,17924.5999999998,2017.7,18290.8000000003,25
American Express,17922.1999999999,2017.1,17787,27
Nike,17921.9999999999,2013.3,17643.0000000001,24
Samsung,17912.6000000001,2009.2,17715.2999999998,17
SAP,17911.2000000001,2014.4,17768.3999999999,25
Honda,17903.1000000001,2006.9,17808.2,17
American Express,17901.2,2016.8,17958.3,27
IKEA,17897.7999999999,2016.1,17834,26
Pepsi,17892,2013,17762.2000000001,22
Honda,17885,2012.5,17764.0000000001,20
Zara,17884.2,2017.8,17970.3,24
Louis Vuitton,17877.4999999998,2006.1,17606,15
Honda,17873.2999999999,2009.1,17803,16
BMW,17873.2999999999,2005.3,17624.2000000001,14
IKEA,17863.6000000001,2017.6,17965,26
HP,17862.3000000001,2001.1,17983,12
American Express,17858.2,2004.2,17770.5999999999,12
Zara,17850.1999999998,2016.6,17669.5,27
H&M,17848.5999999999,2012.8,17688.9000000001,21
Cisco,17845.4000000001,2006.2,17688.6999999999,16
American Express,17844.0999999999,2016.9,17901.2,27
Google,17837,2007,17290.9000000005,18
IKEA,17834,2016,17704.7000000001,26
American Express,17832.3999999998,2013.1,17646,23
Honda,17808.2,2006.8,17713.3,17
Honda,17803,2009,17930.5999999999,16
Gillette,17799.2000000001,2017.3,17932.7999999999,27
Zara,17798.0999999999,2017.9,17884.2,24
American Express,17787,2017,17844.0999999999,27
Cisco,17780.6000000001,2000.8,18066.3999999999,13
American Express,17770.5999999999,2004.1,17683,12
SAP,17768.3999999999,2014.3,17625.6000000001,25
Honda,17764.0000000001,2012.4,17642.9999999999,20
Pepsi,17762.2000000001,2012.9,17632.3999999999,22
IKEA,17762.2,2017.7,17863.6000000001,26
American Express,17758.6000000006,2008.6,18455.5,17
Oracle,17748.3999999996,2011.1,17262,19
HP,17741.5999999999,2001.2,17862.3000000001,12
Gillette,17738.4999999998,2005.1,17534,13
Ford,17733.4000000002,2002.8,18067.0999999998,12
Apple,17717.0000000005,2009.4,17145.9999999997,18
Samsung,17715.2999999998,2009.1,17518,17
Honda,17713.3,2006.7,17618.3999999999,17
Zara,17712,2018,17798.0999999999,25
Honda,17710.2000000001,2011.8,17925.2999999999,19
IKEA,17704.7000000001,2015.9,17575.3999999999,26
HP,17701.1999999999,2002.3,17392.8000000001,12
Samsung,17689,2008,17605.4000000001,19
H&M,17688.9000000001,2012.7,17529.1999999999,21
Cisco,17688.6999999999,2006.1,17532,16
American Express,17683,2004,17598.0000000001,12
Samsung,17671.9,2008.1,17689,19
Zara,17669.5,2016.5,17488.8000000002,27
Gillette,17665.5999999999,2017.4,17799.2000000001,27
IKEA,17660.8,2017.8,17762.2,25
Samsung,17654.8,2008.2,17671.9,19
American Express,17646,2013,17451.6000000002,23
Nike,17643.0000000001,2013.2,17363.9999999997,24
Honda,17642.9999999999,2012.3,17522.0000000001,20
Samsung,17637.7,2008.3,17654.8,18
Pepsi,17632.3999999999,2012.8,17502.6000000001,22
SAP,17625.6000000001,2014.2,17482.7999999999,25
BMW,17624.2000000001,2005.2,17375.0999999998,14
HP,17620.9000000001,2001.3,17741.5999999999,12
Samsung,17620.6,2008.4,17637.7,18
Honda,17618.3999999999,2006.6,17523.5,17
Louis Vuitton,17606,2006,17453.1000000001,15
Samsung,17605.4000000001,2007.9,17521.8,19
Samsung,17603.5,2008.5,17620.6,18
American Express,17598.0000000001,2003.9,17513,12
Samsung,17586.4,2008.6,17603.5,18
IKEA,17575.3999999999,2015.8,17446.1000000001,26
Samsung,17569.3,2008.7,17586.4,17
J.P. Morgan,17567,2018,17385.2000000002,26
IKEA,17559.3999999999,2017.9,17660.8,25
H&M,17558.4000000002,2017.8,17924.5999999998,26
Samsung,17552.2,2008.8,17569.3,17
Samsung,17535.1,2008.9,17552.2,17
Gillette,17534,2005,17452.9000000001,13
Cisco,17532,2006,17438.0000000001,16
Gillette,17532,2017.5,17665.5999999999,27
H&M,17529.1999999999,2012.6,17369.5,21
Honda,17523.5,2006.5,17428.6000000001,17
Honda,17522.0000000001,2012.2,17400.9999999999,20
Samsung,17521.8,2007.8,17438.2,19
Samsung,17518,2009,17535.1,17
American Express,17513,2003.8,17428,12
Pepsi,17502.6000000001,2012.7,17372.7999999999,22
HP,17500.1999999999,2001.4,17620.9000000001,12
Honda,17495.0999999998,2011.9,17710.2000000001,20
Cisco,17494.7999999997,2000.9,17780.6000000001,13
Zara,17488.8000000002,2016.4,17308.0999999999,27
SAP,17482.7999999999,2014.1,17340,25
IKEA,17458,2018,17559.3999999999,27
Louis Vuitton,17453.1000000001,2005.9,17300.1999999999,15
Gillette,17452.9000000001,2004.9,17371.8,13
American Express,17451.6000000002,2012.9,17257.1999999999,23
Amazon,17451.5999999997,2011.8,16864.9000000003,20
IKEA,17446.1000000001,2015.7,17316.7999999999,26
Samsung,17438.2,2007.7,17354.5999999999,19
Cisco,17438.0000000001,2005.9,17344,16
Honda,17428.6000000001,2006.4,17333.7,17
American Express,17428,2003.7,17342.9999999999,12
Facebook,17421.0000000007,2014.4,16652.9999999997,26
Honda,17400.9999999999,2012.1,17280,20
Ford,17399.6999999997,2002.9,17733.4000000002,12
Gillette,17398.4000000001,2017.6,17532,27
HP,17392.8000000001,2002.2,17084.3999999997,12
J.P. Morgan,17385.2000000002,2017.9,17203.3999999999,26
HP,17379.5,2001.5,17500.1999999999,12
BMW,17375.0999999998,2005.1,17126,14
Pepsi,17372.7999999999,2012.6,17243,22
Gillette,17371.8,2004.8,17290.7,13
H&M,17369.5,2012.5,17209.8000000001,21
Nike,17363.9999999997,2013.1,17085,24
Gillette,17358,2000,17358,14
Samsung,17354.5999999999,2007.6,17271,19
Cisco,17344,2005.8,17250,15
American Express,17342.9999999999,2003.6,17258,12
SAP,17340,2014,17273.6000000001,25
Honda,17333.7,2006.3,17238.8,17
IKEA,17316.7999999999,2015.6,17187.5,26
Zara,17308.0999999999,2016.3,17127.4000000001,27
Louis Vuitton,17300.1999999999,2005.8,17147.3000000001,16
Google,17290.9000000005,2006.9,16744.7999999998,18
Gillette,17290.7,2004.7,17209.5999999999,13
Honda,17280,2012,17495.0999999998,20
SAP,17273.6000000001,2013.9,17207.2,25
Samsung,17271,2007.5,17187.4000000001,19
Gillette,17264.7999999999,2017.7,17398.4000000001,27
Oracle,17262,2011,17023.9000000002,19
HP,17258.8000000001,2001.6,17379.5,12
American Express,17258,2003.5,17173.0000000001,12
American Express,17257.1999999999,2012.8,17062.8000000001,23
Cisco,17250,2005.7,17155.9999999999,15
Pepsi,17243,2012.5,17113.2000000001,22
Honda,17238.8,2006.2,17143.8999999999,17
H&M,17209.8000000001,2012.4,17050.0999999999,21
Gillette,17209.5999999999,2004.6,17128.5,13
Cisco,17209,2001,17494.7999999997,13
SAP,17207.2,2013.8,17140.8,25
J.P. Morgan,17203.3999999999,2017.8,17021.6000000001,27
Citi,17198.0000000005,2008.3,18189.9999999995,19
H&M,17192.1999999997,2017.9,17558.4000000002,27
IKEA,17187.5,2015.5,17058.2000000001,26
Samsung,17187.4000000001,2007.4,17103.8,19
American Express,17173.0000000001,2003.4,17088,12
Cisco,17155.9999999999,2005.6,17062,15
Gillette,17152.0000000002,2000.1,17358,14
Louis Vuitton,17147.3000000001,2005.7,16994.3999999999,16
Apple,17145.9999999997,2009.3,16575.0000000003,18
Honda,17143.8999999999,2006.1,17049,17
SAP,17140.8,2013.7,17074.3999999999,25
HP,17138.0999999999,2001.7,17258.8000000001,12
Gillette,17131.2000000001,2017.8,17264.7999999999,28
Gillette,17128.5,2004.5,17047.4000000001,13
Zara,17127.4000000001,2016.2,16946.6999999998,27
BMW,17126,2005,17002.0000000001,14
Pepsi,17113.2000000001,2012.4,16983.3999999999,22
Cisco,17110.3000000001,2001.1,17209,13
Samsung,17103.8,2007.3,17020.2,19
American Express,17088,2003.3,17003,12
Nike,17085,2013,16889.1000000002,24
HP,17084.3999999997,2002.1,16776,12
SAP,17074.3999999999,2013.6,17008,25
Ford,17066,2003,17399.6999999997,12
American Express,17062.8000000001,2012.7,16868.3999999998,23
Cisco,17062,2005.5,16968.0000000001,15
American Express,17061.6999999997,2008.7,17758.6000000006,18
IKEA,17058.2000000001,2015.4,16928.8999999999,27
H&M,17050.0999999999,2012.3,16890.4000000001,21
Honda,17049,2006,16922.9000000001,17
Gillette,17047.4000000001,2004.4,16966.3,13
Oracle,17023.9000000002,2010.9,16785.7999999999,19
J.P. Morgan,17021.6000000001,2017.7,16839.7999999998,28
Samsung,17020.2,2007.2,16936.5999999999,19
HP,17017.4000000001,2001.8,17138.0999999999,12
Cisco,17011.6,2001.2,17110.3000000001,13
SAP,17008,2013.5,16941.6000000001,25
American Express,17003,2003.2,16917.9999999999,12
BMW,17002.0000000001,2004.9,16877.9999999999,14
Gillette,16997.5999999999,2017.9,17131.2000000001,28
Louis Vuitton,16994.3999999999,2005.6,16841.5,16
Pepsi,16983.3999999999,2012.3,16853.6000000001,22
Cisco,16968.0000000001,2005.4,16874,15
Gillette,16966.3,2004.3,16885.2,13
Zara,16946.6999999998,2016.1,16766,27
Gillette,16945.9999999999,2000.2,17152.0000000002,14
SAP,16941.6000000001,2013.4,16875.2,25
Samsung,16936.5999999999,2007.1,16853,19
IKEA,16928.8999999999,2015.3,16799.6000000001,27
Honda,16922.9000000001,2005.9,16796.7999999999,17
American Express,16919,2001,16839.3000000001,14
American Express,16917.9999999999,2003.1,16833,12
Cisco,16912.9,2001.3,17011.6,13
HP,16896.6999999999,2001.9,17017.4000000001,12
H&M,16890.4000000001,2012.2,16730.6999999999,21
Nike,16889.1000000002,2012.9,16693.1999999999,24
Gillette,16885.2,2004.2,16804.0999999999,13
BMW,16877.9999999999,2004.8,16754.0000000001,14
SAP,16875.2,2013.3,16808.8,25
Cisco,16874,2005.3,16780,15
American Express,16868.3999999998,2012.6,16674,23
Amazon,16864.9000000003,2011.7,16278.1999999995,20
Gillette,16864,2018,16997.5999999999,28
American Express,16855.8000000001,2001.1,16919,14
Pepsi,16853.6000000001,2012.2,16723.7999999999,22
Samsung,16853,2007,16784.6000000001,19
UPS,16849,2018,16802.8,29
Louis Vuitton,16841.5,2005.5,16688.6000000001,16
J.P. Morgan,16839.7999999998,2017.6,16658,28
American Express,16839.3000000001,2000.9,16759.6,14
American Express,16833,2003,16778.4,13
H&M,16826,2018,17192.1999999997,30
Cisco,16814.1999999999,2001.4,16912.9,13
SAP,16808.8,2013.2,16742.3999999999,25
Ford,16806.9000000002,2003.1,17066,13
Gillette,16804.0999999999,2004.1,16723,13
UPS,16802.8,2017.9,16756.6,29
IKEA,16799.6000000001,2015.2,16670.2999999999,27
Honda,16796.7999999999,2005.8,16670.7000000001,17
American Express,16792.6,2001.2,16855.8000000001,14
Oracle,16785.7999999999,2010.8,16547.7000000001,19
Samsung,16784.6000000001,2006.9,16716.2,19
Cisco,16780,2005.2,16685.9999999999,15
American Express,16778.4,2002.9,16723.8,13
HP,16776,2002,16896.6999999999,12
Zara,16766,2016,16492.5000000002,27
American Express,16759.6,2000.8,16679.9,14
UPS,16756.6,2017.8,16710.4,29
BMW,16754.0000000001,2004.7,16629.9999999999,14
Google,16744.7999999998,2006.8,16198.7000000002,18
SAP,16742.3999999999,2013.1,16676,25
Gillette,16740.0000000001,2000.3,16945.9999999999,14
H&M,16730.6999999999,2012.1,16571,21
American Express,16729.4,2001.3,16792.6,14
American Express,16723.8,2002.8,16669.2,13
Pepsi,16723.7999999999,2012.1,16594,22
Gillette,16723,2004,16648.5000000001,13
HP,16721,2015.5,17987.9999999988,27
Samsung,16716.2,2006.8,16647.8,19
Cisco,16715.5,2001.5,16814.1999999999,13
UPS,16710.4,2017.7,16664.2,29
Nike,16693.1999999999,2012.8,16497.3000000001,24
Louis Vuitton,16688.6000000001,2005.4,16535.6999999999,16
Cisco,16685.9999999999,2005.1,16592,15
American Express,16679.9,2000.7,16600.1999999999,14
SAP,16676,2013,16572.5000000001,25
American Express,16674,2012.5,16479.6000000002,23
Honda,16670.7000000001,2005.7,16544.5999999999,17
IKEA,16670.2999999999,2015.1,16541,27
American Express,16669.2,2002.7,16614.6,13
American Express,16666.1999999999,2001.4,16729.4,14
UPS,16664.2,2017.6,16618,29
J.P. Morgan,16658,2017.5,16476.2000000002,28
Facebook,16652.9999999997,2014.3,15885.0000000003,26
Gillette,16648.5000000001,2003.9,16574,13
Samsung,16647.8,2006.7,16579.3999999999,18
BMW,16629.9999999999,2004.6,16506,14
UPS,16618,2017.5,16571.8,29
Pampers,16617,2018,16596.9,31
Cisco,16616.8000000001,2001.6,16715.5,13
American Express,16614.6,2002.6,16560,13
American Express,16603,2001.5,16666.1999999999,14
American Express,16600.1999999999,2000.6,16520.5,14
Pampers,16596.9,2017.9,16576.8,30
Pepsi,16594,2012,16393.6000000002,21
Cisco,16592,2005,16527.6000000001,15
Samsung,16579.3999999999,2006.6,16511,18
Pampers,16576.8,2017.8,16556.7,30
Apple,16575.0000000003,2009.2,16003.9999999995,18
Gillette,16574,2003.8,16499.5,13
SAP,16572.5000000001,2012.9,16469,25
UPS,16571.8,2017.4,16525.6,28
H&M,16571,2012,16559.8,22
American Express,16560,2002.5,16505.4,13
H&M,16559.8,2011.9,16548.6,21
Pampers,16556.7,2017.7,16536.6,30
H&M,16548.6,2011.8,16537.4,21
Ford,16547.7999999999,2003.2,16806.9000000002,13
Oracle,16547.7000000001,2010.7,16309.5999999998,19
Honda,16544.5999999999,2005.6,16418.5,17
IKEA,16541,2015,16475.4000000001,27
American Express,16539.8000000001,2001.6,16603,14
H&M,16537.4,2011.7,16526.2,21
Pampers,16536.6,2017.6,16516.5,30
Louis Vuitton,16535.6999999999,2005.3,16382.8000000001,16
Gillette,16533.9999999998,2000.4,16740.0000000001,14
Cisco,16527.6000000001,2004.9,16463.2,15
H&M,16526.2,2011.6,16515,20
UPS,16525.6,2017.3,16479.4,28
American Express,16520.5,2000.5,16440.8000000001,14
Cisco,16518.1,2001.7,16616.8000000001,13
Pampers,16516.5,2017.5,16496.4,30
H&M,16515,2011.5,16503.8,20
Samsung,16511,2006.5,16442.6000000001,18
BMW,16506,2004.5,16382.0000000001,14
American Express,16505.4,2002.4,16450.8,13
H&M,16503.8,2011.4,16492.6,20
Gillette,16499.5,2003.7,16424.9999999999,13
Nike,16497.3000000001,2012.7,16301.3999999998,24
Pampers,16496.4,2017.4,16476.3,29
H&M,16492.6,2011.3,16481.4,20
Zara,16492.5000000002,2015.9,16218.9999999999,27
H&M,16481.4,2011.2,16470.2,20
American Express,16479.6000000002,2012.4,16285.1999999999,23
UPS,16479.4,2017.2,16433.2,28
American Express,16476.6,2001.7,16539.8000000001,14
Pampers,16476.3,2017.3,16456.2,29
J.P. Morgan,16476.2000000002,2017.4,16294.3999999999,30
IKEA,16475.4000000001,2014.9,16409.8,27
H&M,16470.2,2011.1,16459,20
SAP,16469,2012.8,16365.5,25
Cisco,16463.2,2004.8,16398.8,15
H&M,16459,2011,16426.7,20
Pampers,16456.2,2017.2,16436.1,29
American Express,16450.8,2002.3,16396.2,13
Samsung,16442.6000000001,2006.4,16374.2,18
American Express,16440.8000000001,2000.4,16361.1,15
Pampers,16436.1,2017.1,16416,28
UPS,16433.2,2017.1,16387,29
H&M,16426.7,2010.9,16394.4,20
Gillette,16424.9999999999,2003.6,16350.5,13
Cisco,16419.4,2001.8,16518.1,13
Honda,16418.5,2005.5,16292.4000000001,17
Pampers,16416,2017,16387.8,28
American Express,16413.4,2001.8,16476.6,14
IKEA,16409.8,2014.8,16344.2,27
Sony,16409,2000,16409,15
Cisco,16398.8,2004.7,16334.3999999999,15
American Express,16396.2,2002.2,16341.6,13
H&M,16394.4,2010.8,16362.1,20
Pepsi,16393.6000000002,2011.9,16193.1999999999,22
Pampers,16387.8,2016.9,16359.6,28
UPS,16387,2017,16281.6000000001,29
Louis Vuitton,16382.8000000001,2005.2,16229.8999999999,16
BMW,16382.0000000001,2004.4,16257.9999999999,14
Samsung,16374.2,2006.3,16305.8,18
Hermès,16372,2018,16155.8000000002,32
SAP,16365.5,2012.7,16261.9999999999,25
American Express,16364.8000000003,2008.8,17061.6999999997,18
H&M,16362.1,2010.7,16329.8,20
American Express,16361.1,2000.3,16281.4,15
Pampers,16359.6,2016.8,16331.4,28
Gillette,16350.5,2003.5,16276.0000000001,13
American Express,16350.1999999999,2001.9,16413.4,13
IKEA,16344.2,2014.7,16278.5999999999,27
American Express,16341.6,2002.1,16287,13
Cisco,16334.3999999999,2004.6,16270,15
Pampers,16331.4,2016.7,16303.2,28
H&M,16329.8,2010.6,16297.5,19
Gillette,16328,2000.5,16533.9999999998,15
Cisco,16320.6999999999,2001.9,16419.4,14
Oracle,16309.5999999998,2010.6,16071.5,20
Samsung,16305.8,2006.2,16237.3999999999,18
Pampers,16303.2,2016.6,16275,28
Nike,16301.3999999998,2012.6,16105.5,24
H&M,16297.5,2010.5,16265.2,19
J.P. Morgan,16294.3999999999,2017.3,16112.6000000001,30
Honda,16292.4000000001,2005.4,16166.2999999999,17
Ford,16288.7000000001,2003.3,16547.7999999999,13
American Express,16287,2002,16350.1999999999,13
American Express,16285.1999999999,2012.3,16090.8000000001,23
UPS,16281.6000000001,2016.9,16176.2,29
American Express,16281.4,2000.2,16201.6999999999,15
IKEA,16278.5999999999,2014.6,16213,27
Amazon,16278.1999999995,2011.6,15691.5,21
Gillette,16276.0000000001,2003.4,16201.5,13
Pampers,16275,2016.5,16246.8,28
Cisco,16270,2004.5,16205.6000000001,15
Sony,16268.6000000001,2000.1,16409,15
H&M,16265.2,2010.4,16232.9,19
SAP,16261.9999999999,2012.6,16158.5,25
BMW,16257.9999999999,2004.3,16134.0000000001,14
Pampers,16246.8,2016.4,16218.6,28
Samsung,16237.3999999999,2006.1,16169,18
H&M,16232.9,2010.3,16200.6,19
Louis Vuitton,16229.8999999999,2005.1,16077,16
Cisco,16222,2002,16320.6999999999,14
Zara,16218.9999999999,2015.8,15945.5000000001,27
Pampers,16218.6,2016.3,16190.4,28
IKEA,16213,2014.5,16147.4000000001,27
